fixed.Estimate,fixed.Est.Error,fixed.l.95..CI,fixed.u.95..CI,fixed.Eff.Sample,fixed.Rhat,Metric,Term,run
0.119648069,0.159785113,-0.190859791,0.429234171,3366.104522,1.00060881,Richness,Temp change,92
0.001767035,0.001871381,-0.001887556,0.005404043,19314.84611,0.999938104,Richness,Average Temp,92
0.125957875,0.036925668,0.053453739,0.198295857,20174.19688,1.000066025,Richness,Interaction,92
0.075939262,0.142776393,-0.188629918,0.350027835,2354.293481,1.002755876,Richness,Temp change,93
0.003852996,0.001737791,0.000469372,0.007274267,15092.44312,1.000089153,Richness,Average Temp,93
-0.034373103,0.038034196,-0.108199757,0.040866692,16226.00478,0.999934966,Richness,Interaction,93
0.081241108,0.076253966,-0.058117985,0.229558707,4112.554528,1.001273859,Richness,Temp change,94
0.00262496,0.001737168,-0.000792159,0.006094073,18058.16546,1.000039335,Richness,Average Temp,94
0.049218647,0.037781598,-0.024817445,0.124012302,19762.15368,1.000118879,Richness,Interaction,94
0.109087783,0.108812165,-0.099996493,0.334481909,5467.035922,1.000668435,Richness,Temp change,95
0.000647809,0.001566141,-0.002383616,0.00370393,18477.73792,1.000360197,Richness,Average Temp,95
0.058978415,0.035076884,-0.009101047,0.127676497,20312.92005,0.999892216,Richness,Interaction,95
